id;type;vmSetp;vaSetp;vmR;vmMin;vmMax;substation;coordID;subnet;voltLvl
LV1.119 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_262;LV1.119;7
LV1.119 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_263;LV1.119;7
LV1.119 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_264;LV1.119;7
LV1.119 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_265;LV1.119;7
LV1.120 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_266;LV1.120;7
LV1.120 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_267;LV1.120;7
LV1.120 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_268;LV1.120;7
LV1.120 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_269;LV1.120;7
LV1.120 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_270;LV1.120;7
LV1.120 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_271;LV1.120;7
LV1.120 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_272;LV1.120;7
LV1.120 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_273;LV1.120;7
LV1.120 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_274;LV1.120;7
LV1.120 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_275;LV1.120;7
LV1.120 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_276;LV1.120;7
LV1.120 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_277;LV1.120;7
LV1.120 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_278;LV1.120;7
LV1.120 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_279;LV1.120;7
LV1.121 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_280;LV1.121;7
LV1.121 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_281;LV1.121;7
LV1.121 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_282;LV1.121;7
LV1.121 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_283;LV1.121;7
LV1.121 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_284;LV1.121;7
LV1.121 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_285;LV1.121;7
LV1.121 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_286;LV1.121;7
LV1.121 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_287;LV1.121;7
LV1.121 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_288;LV1.121;7
LV1.121 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_289;LV1.121;7
LV1.121 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_290;LV1.121;7
LV1.121 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_291;LV1.121;7
LV1.121 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_292;LV1.121;7
LV1.121 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_293;LV1.121;7
LV1.122 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_294;LV1.122;7
LV1.122 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_295;LV1.122;7
LV1.122 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_296;LV1.122;7
LV1.122 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_297;LV1.122;7
LV1.122 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_298;LV1.122;7
LV1.122 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_299;LV1.122;7
LV1.122 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_300;LV1.122;7
LV1.122 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_301;LV1.122;7
LV1.122 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_302;LV1.122;7
LV1.122 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_303;LV1.122;7
LV1.122 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_304;LV1.122;7
LV1.122 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_305;LV1.122;7
LV1.122 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_306;LV1.122;7
LV1.122 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_307;LV1.122;7
LV1.123 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_308;LV1.123;7
LV1.123 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_309;LV1.123;7
LV1.123 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_310;LV1.123;7
LV1.123 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_311;LV1.123;7
LV1.123 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_312;LV1.123;7
LV1.123 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_313;LV1.123;7
LV1.123 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_314;LV1.123;7
LV1.123 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_315;LV1.123;7
LV1.123 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_316;LV1.123;7
LV1.123 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_317;LV1.123;7
LV1.123 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_318;LV1.123;7
LV1.123 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_319;LV1.123;7
LV1.123 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_320;LV1.123;7
LV1.123 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_321;LV1.123;7
LV1.124 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_322;LV1.124;7
LV1.124 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_323;LV1.124;7
LV1.124 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_324;LV1.124;7
LV1.124 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_325;LV1.124;7
LV1.124 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_326;LV1.124;7
LV1.124 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_327;LV1.124;7
LV1.124 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_328;LV1.124;7
LV1.124 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_329;LV1.124;7
LV1.124 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_330;LV1.124;7
LV1.124 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_331;LV1.124;7
LV1.124 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_332;LV1.124;7
LV1.124 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_333;LV1.124;7
LV1.124 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_334;LV1.124;7
LV1.124 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_335;LV1.124;7
LV1.125 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_336;LV1.125;7
LV1.125 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_337;LV1.125;7
LV1.125 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_338;LV1.125;7
LV1.125 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_339;LV1.125;7
LV1.125 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_340;LV1.125;7
LV1.125 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_341;LV1.125;7
LV1.125 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_342;LV1.125;7
LV1.125 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_343;LV1.125;7
LV1.125 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_344;LV1.125;7
LV1.125 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_345;LV1.125;7
LV1.125 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_346;LV1.125;7
LV1.125 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_347;LV1.125;7
LV1.125 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_348;LV1.125;7
LV1.125 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_349;LV1.125;7
LV1.126 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_350;LV1.126;7
LV1.126 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_351;LV1.126;7
LV1.126 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_352;LV1.126;7
LV1.126 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_353;LV1.126;7
LV1.126 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_354;LV1.126;7
LV1.126 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_355;LV1.126;7
LV1.126 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_356;LV1.126;7
LV1.126 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_357;LV1.126;7
LV1.126 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_358;LV1.126;7
LV1.126 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_359;LV1.126;7
LV1.126 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_360;LV1.126;7
LV1.126 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_361;LV1.126;7
LV1.126 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_362;LV1.126;7
LV1.126 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_363;LV1.126;7
LV1.127 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_364;LV1.127;7
LV1.127 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_365;LV1.127;7
LV1.127 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_366;LV1.127;7
LV1.127 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_367;LV1.127;7
LV1.127 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_368;LV1.127;7
LV1.127 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_369;LV1.127;7
LV1.127 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_370;LV1.127;7
LV1.127 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_371;LV1.127;7
LV1.127 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_372;LV1.127;7
LV1.127 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_373;LV1.127;7
LV1.127 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_374;LV1.127;7
LV1.127 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_375;LV1.127;7
LV1.127 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_376;LV1.127;7
LV1.127 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_377;LV1.127;7
LV1.128 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_378;LV1.128;7
LV1.128 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_379;LV1.128;7
LV1.128 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_380;LV1.128;7
LV1.128 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_381;LV1.128;7
LV1.128 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_382;LV1.128;7
LV1.128 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_383;LV1.128;7
LV1.128 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_384;LV1.128;7
LV1.128 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_385;LV1.128;7
LV1.128 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_386;LV1.128;7
LV1.128 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_387;LV1.128;7
LV1.128 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_388;LV1.128;7
LV1.128 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_389;LV1.128;7
LV1.128 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_390;LV1.128;7
LV1.128 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_391;LV1.128;7
LV1.129 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_392;LV1.129;7
LV1.129 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_393;LV1.129;7
LV1.129 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_394;LV1.129;7
LV1.129 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_395;LV1.129;7
LV1.129 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_396;LV1.129;7
LV1.129 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_397;LV1.129;7
LV1.129 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_398;LV1.129;7
LV1.129 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_399;LV1.129;7
LV1.129 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_400;LV1.129;7
LV1.129 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_401;LV1.129;7
LV1.129 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_402;LV1.129;7
LV1.129 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_403;LV1.129;7
LV1.129 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_404;LV1.129;7
LV1.129 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_405;LV1.129;7
LV1.130 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_406;LV1.130;7
LV1.130 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_407;LV1.130;7
LV1.130 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_408;LV1.130;7
LV1.130 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_409;LV1.130;7
LV1.130 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_410;LV1.130;7
LV1.130 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_411;LV1.130;7
LV1.130 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_412;LV1.130;7
LV1.130 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_413;LV1.130;7
LV1.130 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_414;LV1.130;7
LV1.130 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_415;LV1.130;7
LV1.130 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_416;LV1.130;7
LV1.130 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_417;LV1.130;7
LV1.130 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_418;LV1.130;7
LV1.130 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_419;LV1.130;7
LV1.131 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_420;LV1.131;7
LV1.131 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_421;LV1.131;7
LV1.131 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_422;LV1.131;7
LV1.131 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_423;LV1.131;7
LV1.131 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_424;LV1.131;7
LV1.131 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_425;LV1.131;7
LV1.131 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_426;LV1.131;7
LV1.131 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_427;LV1.131;7
LV1.131 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_428;LV1.131;7
LV1.131 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_429;LV1.131;7
LV1.131 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_430;LV1.131;7
LV1.131 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_431;LV1.131;7
LV1.131 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_432;LV1.131;7
LV1.131 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_433;LV1.131;7
LV1.132 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_434;LV1.132;7
LV1.132 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_435;LV1.132;7
LV1.132 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_436;LV1.132;7
LV1.132 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_437;LV1.132;7
LV1.132 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_438;LV1.132;7
LV1.132 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_439;LV1.132;7
LV1.132 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_440;LV1.132;7
LV1.132 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_441;LV1.132;7
LV1.132 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_442;LV1.132;7
LV1.132 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_443;LV1.132;7
LV1.132 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_444;LV1.132;7
LV1.132 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_445;LV1.132;7
LV1.132 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_446;LV1.132;7
LV1.132 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_447;LV1.132;7
LV1.133 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_448;LV1.133;7
LV1.133 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_449;LV1.133;7
LV1.133 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_450;LV1.133;7
LV1.133 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_451;LV1.133;7
LV1.133 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_452;LV1.133;7
LV1.133 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_453;LV1.133;7
LV1.133 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_454;LV1.133;7
LV1.133 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_455;LV1.133;7
LV1.133 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_456;LV1.133;7
LV1.133 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_457;LV1.133;7
LV1.133 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_458;LV1.133;7
LV1.133 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_459;LV1.133;7
LV1.133 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_460;LV1.133;7
LV1.133 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_461;LV1.133;7
LV1.134 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_462;LV1.134;7
LV1.134 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_463;LV1.134;7
LV1.134 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_464;LV1.134;7
LV1.134 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_465;LV1.134;7
LV1.134 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_466;LV1.134;7
LV1.134 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_467;LV1.134;7
LV1.134 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_468;LV1.134;7
LV1.134 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_469;LV1.134;7
LV1.134 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_470;LV1.134;7
LV1.134 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_471;LV1.134;7
LV1.134 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_472;LV1.134;7
LV1.134 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_473;LV1.134;7
LV1.134 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_474;LV1.134;7
LV1.134 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_475;LV1.134;7
LV1.135 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_476;LV1.135;7
LV1.135 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_477;LV1.135;7
LV1.135 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_478;LV1.135;7
LV1.135 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_479;LV1.135;7
LV1.135 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_480;LV1.135;7
LV1.135 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_481;LV1.135;7
LV1.135 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_482;LV1.135;7
LV1.135 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_483;LV1.135;7
LV1.135 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_484;LV1.135;7
LV1.135 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_485;LV1.135;7
LV1.135 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_486;LV1.135;7
LV1.135 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_487;LV1.135;7
LV1.135 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_488;LV1.135;7
LV1.135 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_489;LV1.135;7
LV1.136 Bus 1;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_490;LV1.136;7
LV1.136 Bus 2;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_491;LV1.136;7
LV1.136 Bus 3;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_492;LV1.136;7
LV1.136 Bus 4;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_493;LV1.136;7
LV1.136 Bus 5;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_494;LV1.136;7
LV1.136 Bus 6;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_495;LV1.136;7
LV1.136 Bus 7;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_496;LV1.136;7
LV1.136 Bus 8;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_497;LV1.136;7
LV1.136 Bus 9;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_498;LV1.136;7
LV1.136 Bus 10;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_499;LV1.136;7
LV1.136 Bus 11;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_500;LV1.136;7
LV1.136 Bus 12;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_501;LV1.136;7
LV1.136 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_502;LV1.136;7
LV1.136 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_503;LV1.136;7
LV2.101 Bus 23;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_504;LV2.101;7
LV2.101 Bus 53;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_505;LV2.101;7
LV2.101 Bus 41;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_506;LV2.101;7
LV2.101 Bus 13;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_507;LV2.101;7
LV2.101 Bus 99;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_508;LV2.101;7
LV2.101 Bus 14;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_509;LV2.101;7
LV2.101 Bus 81;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_510;LV2.101;7
LV2.101 Bus 15;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_511;LV2.101;7
LV2.101 Bus 103;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_512;LV2.101;7
LV2.101 Bus 69;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_513;LV2.101;7
LV2.101 Bus 27;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_514;LV2.101;7
LV2.101 Bus 93;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_515;LV2.101;7
LV2.101 Bus 16;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_516;LV2.101;7
LV2.101 Bus 94;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_517;LV2.101;7
LV2.101 Bus 79;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_518;LV2.101;7
LV2.101 Bus 38;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_519;LV2.101;7
LV2.101 Bus 97;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_520;LV2.101;7
LV2.101 Bus 58;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_521;LV2.101;7
LV2.101 Bus 72;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_522;LV2.101;7
LV2.101 Bus 82;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_523;LV2.101;7
LV2.101 Bus 21;busbar;NULL;NULL;0.4;0.9;1.1;NULL;coord_524;LV2.101;7
