id;nodeA;nodeB;type;length;loadingMax;subnet;voltLvl
LV1.115 Line 7;LV1.115 Bus 4_2;LV1.115 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.115;7
LV1.115 Line 8;LV1.115 Bus 12_2;LV1.115 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.115;7
LV1.115 Line 9;LV1.115 Bus 6_1;LV1.115 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.115;7
LV1.115 Line 10;LV1.115 Bus 4_3;LV1.115 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.115;7
LV1.115 Line 12;LV1.115 Bus 2_2;LV1.115 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.115;7
LV1.115 Line 13;LV1.115 Bus 13_1;LV1.115 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.115;7
LV1.115 Line 11;LV1.115 Bus 5_1;LV1.115 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.115;7
LV1.116 Line 1;LV1.116 Bus 10_1;LV1.116 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.116;7
LV1.116 Line 2;LV1.116 Bus 14_1;LV1.116 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.116;7
LV1.116 Line 3;LV1.116 Bus 7_1;LV1.116 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.116;7
LV1.116 Line 4;LV1.116 Bus 9_1;LV1.116 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.116;7
LV1.116 Line 5;LV1.116 Bus 8_1;LV1.116 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.116;7
LV1.116 Line 6;LV1.116 Bus 11_2;LV1.116 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.116;7
LV1.116 Line 7;LV1.116 Bus 4_2;LV1.116 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.116;7
LV1.116 Line 8;LV1.116 Bus 12_2;LV1.116 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.116;7
LV1.116 Line 9;LV1.116 Bus 6_1;LV1.116 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.116;7
LV1.116 Line 10;LV1.116 Bus 4_3;LV1.116 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.116;7
LV1.116 Line 12;LV1.116 Bus 2_2;LV1.116 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.116;7
LV1.116 Line 13;LV1.116 Bus 13_1;LV1.116 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.116;7
LV1.116 Line 11;LV1.116 Bus 5_1;LV1.116 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.116;7
LV1.117 Line 1;LV1.117 Bus 10_1;LV1.117 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.117;7
LV1.117 Line 2;LV1.117 Bus 14_1;LV1.117 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.117;7
LV1.117 Line 3;LV1.117 Bus 7_1;LV1.117 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.117;7
LV1.117 Line 4;LV1.117 Bus 9_1;LV1.117 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.117;7
LV1.117 Line 5;LV1.117 Bus 8_1;LV1.117 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.117;7
LV1.117 Line 6;LV1.117 Bus 11_2;LV1.117 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.117;7
LV1.117 Line 7;LV1.117 Bus 4_2;LV1.117 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.117;7
LV1.117 Line 8;LV1.117 Bus 12_2;LV1.117 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.117;7
LV1.117 Line 9;LV1.117 Bus 6_1;LV1.117 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.117;7
LV1.117 Line 10;LV1.117 Bus 4_3;LV1.117 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.117;7
LV1.117 Line 12;LV1.117 Bus 2_2;LV1.117 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.117;7
LV1.117 Line 13;LV1.117 Bus 13_1;LV1.117 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.117;7
LV1.117 Line 11;LV1.117 Bus 5_1;LV1.117 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.117;7
LV1.118 Line 1;LV1.118 Bus 10_1;LV1.118 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.118;7
LV1.118 Line 2;LV1.118 Bus 14_1;LV1.118 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.118;7
LV1.118 Line 3;LV1.118 Bus 7_1;LV1.118 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.118;7
LV1.118 Line 4;LV1.118 Bus 9_1;LV1.118 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.118;7
LV1.118 Line 5;LV1.118 Bus 8_1;LV1.118 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.118;7
LV1.118 Line 6;LV1.118 Bus 11_2;LV1.118 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.118;7
LV1.118 Line 7;LV1.118 Bus 4_2;LV1.118 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.118;7
LV1.118 Line 8;LV1.118 Bus 12_2;LV1.118 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.118;7
LV1.118 Line 9;LV1.118 Bus 6_1;LV1.118 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.118;7
LV1.118 Line 10;LV1.118 Bus 4_3;LV1.118 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.118;7
LV1.118 Line 12;LV1.118 Bus 2_2;LV1.118 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.118;7
LV1.118 Line 13;LV1.118 Bus 13_1;LV1.118 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.118;7
LV1.118 Line 11;LV1.118 Bus 5_1;LV1.118 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.118;7
LV1.119 Line 1;LV1.119 Bus 10_1;LV1.119 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.119;7
LV1.119 Line 2;LV1.119 Bus 14_1;LV1.119 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.119;7
LV1.119 Line 3;LV1.119 Bus 7_1;LV1.119 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.119;7
LV1.119 Line 4;LV1.119 Bus 9_1;LV1.119 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.119;7
LV1.119 Line 5;LV1.119 Bus 8_1;LV1.119 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.119;7
LV1.119 Line 6;LV1.119 Bus 11_2;LV1.119 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.119;7
LV1.119 Line 7;LV1.119 Bus 4_2;LV1.119 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.119;7
LV1.119 Line 8;LV1.119 Bus 12_2;LV1.119 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.119;7
LV1.119 Line 9;LV1.119 Bus 6_1;LV1.119 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.119;7
LV1.119 Line 10;LV1.119 Bus 4_3;LV1.119 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.119;7
LV1.119 Line 12;LV1.119 Bus 2_2;LV1.119 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.119;7
LV1.119 Line 13;LV1.119 Bus 13_1;LV1.119 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.119;7
LV1.119 Line 11;LV1.119 Bus 5_1;LV1.119 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.119;7
LV1.120 Line 1;LV1.120 Bus 10_1;LV1.120 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.120;7
LV1.120 Line 2;LV1.120 Bus 14_1;LV1.120 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.120;7
LV1.120 Line 3;LV1.120 Bus 7_1;LV1.120 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.120;7
LV1.120 Line 4;LV1.120 Bus 9_1;LV1.120 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.120;7
LV1.120 Line 5;LV1.120 Bus 8_1;LV1.120 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.120;7
LV1.120 Line 6;LV1.120 Bus 11_2;LV1.120 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.120;7
LV1.120 Line 7;LV1.120 Bus 4_2;LV1.120 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.120;7
LV1.120 Line 8;LV1.120 Bus 12_2;LV1.120 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.120;7
LV1.120 Line 9;LV1.120 Bus 6_1;LV1.120 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.120;7
LV1.120 Line 10;LV1.120 Bus 4_3;LV1.120 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.120;7
LV1.120 Line 12;LV1.120 Bus 2_2;LV1.120 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.120;7
LV1.120 Line 13;LV1.120 Bus 13_1;LV1.120 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.120;7
LV1.120 Line 11;LV1.120 Bus 5_1;LV1.120 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.120;7
LV1.121 Line 1;LV1.121 Bus 10_1;LV1.121 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.121;7
LV1.121 Line 2;LV1.121 Bus 14_1;LV1.121 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.121;7
LV1.121 Line 3;LV1.121 Bus 7_1;LV1.121 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.121;7
LV1.121 Line 4;LV1.121 Bus 9_1;LV1.121 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.121;7
LV1.121 Line 5;LV1.121 Bus 8_1;LV1.121 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.121;7
LV1.121 Line 6;LV1.121 Bus 11_2;LV1.121 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.121;7
LV1.121 Line 7;LV1.121 Bus 4_2;LV1.121 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.121;7
LV1.121 Line 8;LV1.121 Bus 12_2;LV1.121 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.121;7
LV1.121 Line 9;LV1.121 Bus 6_1;LV1.121 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.121;7
LV1.121 Line 10;LV1.121 Bus 4_3;LV1.121 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.121;7
LV1.121 Line 12;LV1.121 Bus 2_2;LV1.121 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.121;7
LV1.121 Line 13;LV1.121 Bus 13_1;LV1.121 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.121;7
LV1.121 Line 11;LV1.121 Bus 5_1;LV1.121 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.121;7
LV1.122 Line 1;LV1.122 Bus 10_1;LV1.122 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.122;7
LV1.122 Line 2;LV1.122 Bus 14_1;LV1.122 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.122;7
LV1.122 Line 3;LV1.122 Bus 7_1;LV1.122 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.122;7
LV1.122 Line 4;LV1.122 Bus 9_1;LV1.122 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.122;7
LV1.122 Line 5;LV1.122 Bus 8_1;LV1.122 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.122;7
LV1.122 Line 6;LV1.122 Bus 11_2;LV1.122 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.122;7
LV1.122 Line 7;LV1.122 Bus 4_2;LV1.122 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.122;7
LV1.122 Line 8;LV1.122 Bus 12_2;LV1.122 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.122;7
LV1.122 Line 9;LV1.122 Bus 6_1;LV1.122 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.122;7
LV1.122 Line 10;LV1.122 Bus 4_3;LV1.122 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.122;7
LV1.122 Line 12;LV1.122 Bus 2_2;LV1.122 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.122;7
LV1.122 Line 13;LV1.122 Bus 13_1;LV1.122 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.122;7
LV1.122 Line 11;LV1.122 Bus 5_1;LV1.122 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.122;7
LV1.123 Line 1;LV1.123 Bus 10_1;LV1.123 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.123;7
LV1.123 Line 2;LV1.123 Bus 14_1;LV1.123 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.123;7
LV1.123 Line 3;LV1.123 Bus 7_1;LV1.123 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.123;7
LV1.123 Line 4;LV1.123 Bus 9_1;LV1.123 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.123;7
LV1.123 Line 5;LV1.123 Bus 8_1;LV1.123 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.123;7
LV1.123 Line 6;LV1.123 Bus 11_2;LV1.123 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.123;7
LV1.123 Line 7;LV1.123 Bus 4_2;LV1.123 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.123;7
LV1.123 Line 8;LV1.123 Bus 12_2;LV1.123 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.123;7
LV1.123 Line 9;LV1.123 Bus 6_1;LV1.123 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.123;7
LV1.123 Line 10;LV1.123 Bus 4_3;LV1.123 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.123;7
LV1.123 Line 12;LV1.123 Bus 2_2;LV1.123 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.123;7
LV1.123 Line 13;LV1.123 Bus 13_1;LV1.123 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.123;7
LV1.123 Line 11;LV1.123 Bus 5_1;LV1.123 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.123;7
LV1.124 Line 1;LV1.124 Bus 10_1;LV1.124 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.124;7
LV1.124 Line 2;LV1.124 Bus 14_1;LV1.124 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.124;7
LV1.124 Line 3;LV1.124 Bus 7_1;LV1.124 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.124;7
LV1.124 Line 4;LV1.124 Bus 9_1;LV1.124 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.124;7
LV1.124 Line 5;LV1.124 Bus 8_1;LV1.124 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.124;7
LV1.124 Line 6;LV1.124 Bus 11_2;LV1.124 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.124;7
LV1.124 Line 7;LV1.124 Bus 4_2;LV1.124 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.124;7
LV1.124 Line 8;LV1.124 Bus 12_2;LV1.124 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.124;7
LV1.124 Line 9;LV1.124 Bus 6_1;LV1.124 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.124;7
LV1.124 Line 10;LV1.124 Bus 4_3;LV1.124 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.124;7
LV1.124 Line 12;LV1.124 Bus 2_2;LV1.124 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.124;7
LV1.124 Line 13;LV1.124 Bus 13_1;LV1.124 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.124;7
LV1.124 Line 11;LV1.124 Bus 5_1;LV1.124 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.124;7
LV1.125 Line 1;LV1.125 Bus 10_1;LV1.125 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.125;7
LV1.125 Line 2;LV1.125 Bus 14_1;LV1.125 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.125;7
LV1.125 Line 3;LV1.125 Bus 7_1;LV1.125 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.125;7
LV1.125 Line 4;LV1.125 Bus 9_1;LV1.125 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.125;7
LV1.125 Line 5;LV1.125 Bus 8_1;LV1.125 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.125;7
LV1.125 Line 6;LV1.125 Bus 11_2;LV1.125 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.125;7
LV1.125 Line 7;LV1.125 Bus 4_2;LV1.125 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.125;7
LV1.125 Line 8;LV1.125 Bus 12_2;LV1.125 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.125;7
LV1.125 Line 9;LV1.125 Bus 6_1;LV1.125 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.125;7
LV1.125 Line 10;LV1.125 Bus 4_3;LV1.125 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.125;7
LV1.125 Line 12;LV1.125 Bus 2_2;LV1.125 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.125;7
LV1.125 Line 13;LV1.125 Bus 13_1;LV1.125 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.125;7
LV1.125 Line 11;LV1.125 Bus 5_1;LV1.125 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.125;7
LV1.126 Line 1;LV1.126 Bus 10_1;LV1.126 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.126;7
LV1.126 Line 2;LV1.126 Bus 14_1;LV1.126 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.126;7
LV1.126 Line 3;LV1.126 Bus 7_1;LV1.126 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.126;7
LV1.126 Line 4;LV1.126 Bus 9_1;LV1.126 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.126;7
LV1.126 Line 5;LV1.126 Bus 8_1;LV1.126 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.126;7
LV1.126 Line 6;LV1.126 Bus 11_2;LV1.126 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.126;7
LV1.126 Line 7;LV1.126 Bus 4_2;LV1.126 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.126;7
LV1.126 Line 8;LV1.126 Bus 12_2;LV1.126 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.126;7
LV1.126 Line 9;LV1.126 Bus 6_1;LV1.126 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.126;7
LV1.126 Line 10;LV1.126 Bus 4_3;LV1.126 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.126;7
LV1.126 Line 12;LV1.126 Bus 2_2;LV1.126 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.126;7
LV1.126 Line 13;LV1.126 Bus 13_1;LV1.126 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.126;7
LV1.126 Line 11;LV1.126 Bus 5_1;LV1.126 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.126;7
LV1.127 Line 1;LV1.127 Bus 10_1;LV1.127 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.127;7
LV1.127 Line 2;LV1.127 Bus 14_1;LV1.127 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.127;7
LV1.127 Line 3;LV1.127 Bus 7_1;LV1.127 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.127;7
LV1.127 Line 4;LV1.127 Bus 9_1;LV1.127 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.127;7
LV1.127 Line 5;LV1.127 Bus 8_1;LV1.127 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.127;7
LV1.127 Line 6;LV1.127 Bus 11_2;LV1.127 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.127;7
LV1.127 Line 7;LV1.127 Bus 4_2;LV1.127 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.127;7
LV1.127 Line 8;LV1.127 Bus 12_2;LV1.127 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.127;7
LV1.127 Line 9;LV1.127 Bus 6_1;LV1.127 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.127;7
LV1.127 Line 10;LV1.127 Bus 4_3;LV1.127 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.127;7
LV1.127 Line 12;LV1.127 Bus 2_2;LV1.127 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.127;7
LV1.127 Line 13;LV1.127 Bus 13_1;LV1.127 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.127;7
LV1.127 Line 11;LV1.127 Bus 5_1;LV1.127 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.127;7
LV1.128 Line 1;LV1.128 Bus 10_1;LV1.128 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.128;7
LV1.128 Line 2;LV1.128 Bus 14_1;LV1.128 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.128;7
LV1.128 Line 3;LV1.128 Bus 7_1;LV1.128 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.128;7
LV1.128 Line 4;LV1.128 Bus 9_1;LV1.128 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.128;7
LV1.128 Line 5;LV1.128 Bus 8_1;LV1.128 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.128;7
LV1.128 Line 6;LV1.128 Bus 11_2;LV1.128 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.128;7
LV1.128 Line 7;LV1.128 Bus 4_2;LV1.128 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.128;7
LV1.128 Line 8;LV1.128 Bus 12_2;LV1.128 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.128;7
LV1.128 Line 9;LV1.128 Bus 6_1;LV1.128 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.128;7
LV1.128 Line 10;LV1.128 Bus 4_3;LV1.128 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.128;7
LV1.128 Line 12;LV1.128 Bus 2_2;LV1.128 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.128;7
LV1.128 Line 13;LV1.128 Bus 13_1;LV1.128 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.128;7
LV1.128 Line 11;LV1.128 Bus 5_1;LV1.128 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.128;7
LV1.129 Line 1;LV1.129 Bus 10_1;LV1.129 Bus 3_1;NAYY 4x150SE 0.6/1kV;0.0557667;100;LV1.129;7
LV1.129 Line 2;LV1.129 Bus 14_1;LV1.129 Bus 12_1;NAYY 4x150SE 0.6/1kV;0.0535763;100;LV1.129;7
LV1.129 Line 3;LV1.129 Bus 7_1;LV1.129 Bus 4_1;NAYY 4x150SE 0.6/1kV;0.0498145;100;LV1.129;7
LV1.129 Line 4;LV1.129 Bus 9_1;LV1.129 Bus 2_1;NAYY 4x150SE 0.6/1kV;0.0178861;100;LV1.129;7
LV1.129 Line 5;LV1.129 Bus 8_1;LV1.129 Bus 11_1;NAYY 4x150SE 0.6/1kV;0.0160892;100;LV1.129;7
LV1.129 Line 6;LV1.129 Bus 11_2;LV1.129 Bus 10_2;NAYY 4x150SE 0.6/1kV;0.0247661;100;LV1.129;7
LV1.129 Line 7;LV1.129 Bus 4_2;LV1.129 Bus 8_2;NAYY 4x150SE 0.6/1kV;0.00514112;100;LV1.129;7
LV1.129 Line 8;LV1.129 Bus 12_2;LV1.129 Bus 7_2;NAYY 4x150SE 0.6/1kV;0.00214695;100;LV1.129;7
LV1.129 Line 9;LV1.129 Bus 6_1;LV1.129 Bus 14_2;NAYY 4x150SE 0.6/1kV;0.137215;100;LV1.129;7
LV1.129 Line 10;LV1.129 Bus 4_3;LV1.129 Bus 1_1;NAYY 4x150SE 0.6/1kV;0.132499;100;LV1.129;7
LV1.129 Line 12;LV1.129 Bus 2_2;LV1.129 Bus 4_4;NAYY 4x150SE 0.6/1kV;0.0162072;100;LV1.129;7
LV1.129 Line 13;LV1.129 Bus 13_1;LV1.129 Bus 9_2;NAYY 4x150SE 0.6/1kV;0.0460153;100;LV1.129;7
LV1.129 Line 11;LV1.129 Bus 5_1;LV1.129 Bus 6_2;NAYY 4x150SE 0.6/1kV;0.00258257;100;LV1.129;7
