id;nodeA;nodeB;type;cond;substation;subnet;voltLvl
LV1.110 Switch 2;LV1.110 Bus 2;LV1.110 Bus 2_1;LS;1;NULL;LV1.110;7
LV1.110 Switch 3;LV1.110 Bus 2;LV1.110 Bus 2_2;LS;1;NULL;LV1.110;7
LV1.110 Switch 4;LV1.110 Bus 3;LV1.110 Bus 3_1;LS;1;NULL;LV1.110;7
LV1.110 Switch 5;LV1.110 Bus 4;LV1.110 Bus 4_1;LS;1;NULL;LV1.110;7
LV1.110 Switch 6;LV1.110 Bus 4;LV1.110 Bus 4_2;LS;1;NULL;LV1.110;7
LV1.110 Switch 7;LV1.110 Bus 4;LV1.110 Bus 4_3;LS;1;NULL;LV1.110;7
LV1.110 Switch 8;LV1.110 Bus 4;LV1.110 Bus 4_4;LS;1;NULL;LV1.110;7
LV1.110 Switch 9;LV1.110 Bus 4;LV1.110 Bus 4_5;CB;1;NULL;LV1.110;7
LV1.110 Switch 10;LV1.110 Bus 5;LV1.110 Bus 5_1;LS;1;NULL;LV1.110;7
LV1.110 Switch 12;LV1.110 Bus 6;LV1.110 Bus 6_1;LS;1;NULL;LV1.110;7
LV1.110 Switch 13;LV1.110 Bus 6;LV1.110 Bus 6_2;LS;1;NULL;LV1.110;7
LV1.110 Switch 14;LV1.110 Bus 7;LV1.110 Bus 7_1;LS;1;NULL;LV1.110;7
LV1.110 Switch 15;LV1.110 Bus 7;LV1.110 Bus 7_2;LS;1;NULL;LV1.110;7
LV1.110 Switch 16;LV1.110 Bus 8;LV1.110 Bus 8_1;LS;1;NULL;LV1.110;7
LV1.110 Switch 17;LV1.110 Bus 8;LV1.110 Bus 8_2;LS;1;NULL;LV1.110;7
LV1.110 Switch 18;LV1.110 Bus 9;LV1.110 Bus 9_1;LS;1;NULL;LV1.110;7
LV1.110 Switch 19;LV1.110 Bus 9;LV1.110 Bus 9_2;LS;1;NULL;LV1.110;7
LV1.110 Switch 20;LV1.110 Bus 10;LV1.110 Bus 10_1;LS;1;NULL;LV1.110;7
LV1.110 Switch 21;LV1.110 Bus 10;LV1.110 Bus 10_2;LS;1;NULL;LV1.110;7
LV1.110 Switch 22;LV1.110 Bus 11;LV1.110 Bus 11_1;LS;1;NULL;LV1.110;7
LV1.110 Switch 23;LV1.110 Bus 11;LV1.110 Bus 11_2;LS;1;NULL;LV1.110;7
LV1.110 Switch 24;LV1.110 Bus 12;LV1.110 Bus 12_1;LS;1;NULL;LV1.110;7
LV1.110 Switch 25;LV1.110 Bus 12;LV1.110 Bus 12_2;LS;1;NULL;LV1.110;7
LV1.110 Switch 26;LV1.110 Bus 13;LV1.110 Bus 13_1;LS;1;NULL;LV1.110;7
LV1.110 Switch 27;LV1.110 Bus 14;LV1.110 Bus 14_1;LS;1;NULL;LV1.110;7
LV1.110 Switch 28;LV1.110 Bus 14;LV1.110 Bus 14_2;LS;1;NULL;LV1.110;7
LV1.110 Switch 30;MV1.101 Bus 27;MV1.101 Bus 27_1;CB;1;NULL;LV1.110;5
LV1.111 Switch 1;LV1.111 Bus 1;LV1.111 Bus 1_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 2;LV1.111 Bus 2;LV1.111 Bus 2_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 3;LV1.111 Bus 2;LV1.111 Bus 2_2;LS;1;NULL;LV1.111;7
LV1.111 Switch 4;LV1.111 Bus 3;LV1.111 Bus 3_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 5;LV1.111 Bus 4;LV1.111 Bus 4_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 6;LV1.111 Bus 4;LV1.111 Bus 4_2;LS;1;NULL;LV1.111;7
LV1.111 Switch 7;LV1.111 Bus 4;LV1.111 Bus 4_3;LS;1;NULL;LV1.111;7
LV1.111 Switch 8;LV1.111 Bus 4;LV1.111 Bus 4_4;LS;1;NULL;LV1.111;7
LV1.111 Switch 9;LV1.111 Bus 4;LV1.111 Bus 4_5;CB;1;NULL;LV1.111;7
LV1.111 Switch 10;LV1.111 Bus 5;LV1.111 Bus 5_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 12;LV1.111 Bus 6;LV1.111 Bus 6_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 13;LV1.111 Bus 6;LV1.111 Bus 6_2;LS;1;NULL;LV1.111;7
LV1.111 Switch 14;LV1.111 Bus 7;LV1.111 Bus 7_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 15;LV1.111 Bus 7;LV1.111 Bus 7_2;LS;1;NULL;LV1.111;7
LV1.111 Switch 16;LV1.111 Bus 8;LV1.111 Bus 8_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 17;LV1.111 Bus 8;LV1.111 Bus 8_2;LS;1;NULL;LV1.111;7
LV1.111 Switch 18;LV1.111 Bus 9;LV1.111 Bus 9_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 19;LV1.111 Bus 9;LV1.111 Bus 9_2;LS;1;NULL;LV1.111;7
LV1.111 Switch 20;LV1.111 Bus 10;LV1.111 Bus 10_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 21;LV1.111 Bus 10;LV1.111 Bus 10_2;LS;1;NULL;LV1.111;7
LV1.111 Switch 22;LV1.111 Bus 11;LV1.111 Bus 11_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 23;LV1.111 Bus 11;LV1.111 Bus 11_2;LS;1;NULL;LV1.111;7
LV1.111 Switch 24;LV1.111 Bus 12;LV1.111 Bus 12_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 25;LV1.111 Bus 12;LV1.111 Bus 12_2;LS;1;NULL;LV1.111;7
LV1.111 Switch 26;LV1.111 Bus 13;LV1.111 Bus 13_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 27;LV1.111 Bus 14;LV1.111 Bus 14_1;LS;1;NULL;LV1.111;7
LV1.111 Switch 28;LV1.111 Bus 14;LV1.111 Bus 14_2;LS;1;NULL;LV1.111;7
LV1.111 Switch 30;MV1.101 Bus 28;MV1.101 Bus 28_1;CB;1;NULL;LV1.111;5
LV1.112 Switch 1;LV1.112 Bus 1;LV1.112 Bus 1_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 2;LV1.112 Bus 2;LV1.112 Bus 2_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 3;LV1.112 Bus 2;LV1.112 Bus 2_2;LS;1;NULL;LV1.112;7
LV1.112 Switch 4;LV1.112 Bus 3;LV1.112 Bus 3_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 5;LV1.112 Bus 4;LV1.112 Bus 4_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 6;LV1.112 Bus 4;LV1.112 Bus 4_2;LS;1;NULL;LV1.112;7
LV1.112 Switch 7;LV1.112 Bus 4;LV1.112 Bus 4_3;LS;1;NULL;LV1.112;7
LV1.112 Switch 8;LV1.112 Bus 4;LV1.112 Bus 4_4;LS;1;NULL;LV1.112;7
LV1.112 Switch 9;LV1.112 Bus 4;LV1.112 Bus 4_5;CB;1;NULL;LV1.112;7
LV1.112 Switch 10;LV1.112 Bus 5;LV1.112 Bus 5_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 12;LV1.112 Bus 6;LV1.112 Bus 6_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 13;LV1.112 Bus 6;LV1.112 Bus 6_2;LS;1;NULL;LV1.112;7
LV1.112 Switch 14;LV1.112 Bus 7;LV1.112 Bus 7_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 15;LV1.112 Bus 7;LV1.112 Bus 7_2;LS;1;NULL;LV1.112;7
LV1.112 Switch 16;LV1.112 Bus 8;LV1.112 Bus 8_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 17;LV1.112 Bus 8;LV1.112 Bus 8_2;LS;1;NULL;LV1.112;7
LV1.112 Switch 18;LV1.112 Bus 9;LV1.112 Bus 9_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 19;LV1.112 Bus 9;LV1.112 Bus 9_2;LS;1;NULL;LV1.112;7
LV1.112 Switch 20;LV1.112 Bus 10;LV1.112 Bus 10_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 21;LV1.112 Bus 10;LV1.112 Bus 10_2;LS;1;NULL;LV1.112;7
LV1.112 Switch 22;LV1.112 Bus 11;LV1.112 Bus 11_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 23;LV1.112 Bus 11;LV1.112 Bus 11_2;LS;1;NULL;LV1.112;7
LV1.112 Switch 24;LV1.112 Bus 12;LV1.112 Bus 12_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 25;LV1.112 Bus 12;LV1.112 Bus 12_2;LS;1;NULL;LV1.112;7
LV1.112 Switch 26;LV1.112 Bus 13;LV1.112 Bus 13_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 27;LV1.112 Bus 14;LV1.112 Bus 14_1;LS;1;NULL;LV1.112;7
LV1.112 Switch 28;LV1.112 Bus 14;LV1.112 Bus 14_2;LS;1;NULL;LV1.112;7
LV1.112 Switch 30;MV1.101 Bus 29;MV1.101 Bus 29_1;CB;1;NULL;LV1.112;5
LV1.113 Switch 1;LV1.113 Bus 1;LV1.113 Bus 1_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 2;LV1.113 Bus 2;LV1.113 Bus 2_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 3;LV1.113 Bus 2;LV1.113 Bus 2_2;LS;1;NULL;LV1.113;7
LV1.113 Switch 4;LV1.113 Bus 3;LV1.113 Bus 3_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 5;LV1.113 Bus 4;LV1.113 Bus 4_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 6;LV1.113 Bus 4;LV1.113 Bus 4_2;LS;1;NULL;LV1.113;7
LV1.113 Switch 7;LV1.113 Bus 4;LV1.113 Bus 4_3;LS;1;NULL;LV1.113;7
LV1.113 Switch 8;LV1.113 Bus 4;LV1.113 Bus 4_4;LS;1;NULL;LV1.113;7
LV1.113 Switch 9;LV1.113 Bus 4;LV1.113 Bus 4_5;CB;1;NULL;LV1.113;7
LV1.113 Switch 10;LV1.113 Bus 5;LV1.113 Bus 5_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 12;LV1.113 Bus 6;LV1.113 Bus 6_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 13;LV1.113 Bus 6;LV1.113 Bus 6_2;LS;1;NULL;LV1.113;7
LV1.113 Switch 14;LV1.113 Bus 7;LV1.113 Bus 7_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 15;LV1.113 Bus 7;LV1.113 Bus 7_2;LS;1;NULL;LV1.113;7
LV1.113 Switch 16;LV1.113 Bus 8;LV1.113 Bus 8_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 17;LV1.113 Bus 8;LV1.113 Bus 8_2;LS;1;NULL;LV1.113;7
LV1.113 Switch 18;LV1.113 Bus 9;LV1.113 Bus 9_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 19;LV1.113 Bus 9;LV1.113 Bus 9_2;LS;1;NULL;LV1.113;7
LV1.113 Switch 20;LV1.113 Bus 10;LV1.113 Bus 10_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 21;LV1.113 Bus 10;LV1.113 Bus 10_2;LS;1;NULL;LV1.113;7
LV1.113 Switch 22;LV1.113 Bus 11;LV1.113 Bus 11_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 23;LV1.113 Bus 11;LV1.113 Bus 11_2;LS;1;NULL;LV1.113;7
LV1.113 Switch 24;LV1.113 Bus 12;LV1.113 Bus 12_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 25;LV1.113 Bus 12;LV1.113 Bus 12_2;LS;1;NULL;LV1.113;7
LV1.113 Switch 26;LV1.113 Bus 13;LV1.113 Bus 13_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 27;LV1.113 Bus 14;LV1.113 Bus 14_1;LS;1;NULL;LV1.113;7
LV1.113 Switch 28;LV1.113 Bus 14;LV1.113 Bus 14_2;LS;1;NULL;LV1.113;7
LV1.113 Switch 30;MV1.101 Bus 30;MV1.101 Bus 30_1;CB;1;NULL;LV1.113;5
LV1.114 Switch 1;LV1.114 Bus 1;LV1.114 Bus 1_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 2;LV1.114 Bus 2;LV1.114 Bus 2_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 3;LV1.114 Bus 2;LV1.114 Bus 2_2;LS;1;NULL;LV1.114;7
LV1.114 Switch 4;LV1.114 Bus 3;LV1.114 Bus 3_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 5;LV1.114 Bus 4;LV1.114 Bus 4_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 6;LV1.114 Bus 4;LV1.114 Bus 4_2;LS;1;NULL;LV1.114;7
LV1.114 Switch 7;LV1.114 Bus 4;LV1.114 Bus 4_3;LS;1;NULL;LV1.114;7
LV1.114 Switch 8;LV1.114 Bus 4;LV1.114 Bus 4_4;LS;1;NULL;LV1.114;7
LV1.114 Switch 9;LV1.114 Bus 4;LV1.114 Bus 4_5;CB;1;NULL;LV1.114;7
LV1.114 Switch 10;LV1.114 Bus 5;LV1.114 Bus 5_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 12;LV1.114 Bus 6;LV1.114 Bus 6_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 13;LV1.114 Bus 6;LV1.114 Bus 6_2;LS;1;NULL;LV1.114;7
LV1.114 Switch 14;LV1.114 Bus 7;LV1.114 Bus 7_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 15;LV1.114 Bus 7;LV1.114 Bus 7_2;LS;1;NULL;LV1.114;7
LV1.114 Switch 16;LV1.114 Bus 8;LV1.114 Bus 8_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 17;LV1.114 Bus 8;LV1.114 Bus 8_2;LS;1;NULL;LV1.114;7
LV1.114 Switch 18;LV1.114 Bus 9;LV1.114 Bus 9_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 19;LV1.114 Bus 9;LV1.114 Bus 9_2;LS;1;NULL;LV1.114;7
LV1.114 Switch 20;LV1.114 Bus 10;LV1.114 Bus 10_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 21;LV1.114 Bus 10;LV1.114 Bus 10_2;LS;1;NULL;LV1.114;7
LV1.114 Switch 22;LV1.114 Bus 11;LV1.114 Bus 11_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 23;LV1.114 Bus 11;LV1.114 Bus 11_2;LS;1;NULL;LV1.114;7
LV1.114 Switch 24;LV1.114 Bus 12;LV1.114 Bus 12_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 25;LV1.114 Bus 12;LV1.114 Bus 12_2;LS;1;NULL;LV1.114;7
LV1.114 Switch 26;LV1.114 Bus 13;LV1.114 Bus 13_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 27;LV1.114 Bus 14;LV1.114 Bus 14_1;LS;1;NULL;LV1.114;7
LV1.114 Switch 28;LV1.114 Bus 14;LV1.114 Bus 14_2;LS;1;NULL;LV1.114;7
LV1.114 Switch 30;MV1.101 Bus 40;MV1.101 Bus 40_1;CB;1;NULL;LV1.114;5
LV1.115 Switch 1;LV1.115 Bus 1;LV1.115 Bus 1_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 2;LV1.115 Bus 2;LV1.115 Bus 2_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 3;LV1.115 Bus 2;LV1.115 Bus 2_2;LS;1;NULL;LV1.115;7
LV1.115 Switch 4;LV1.115 Bus 3;LV1.115 Bus 3_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 5;LV1.115 Bus 4;LV1.115 Bus 4_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 6;LV1.115 Bus 4;LV1.115 Bus 4_2;LS;1;NULL;LV1.115;7
LV1.115 Switch 7;LV1.115 Bus 4;LV1.115 Bus 4_3;LS;1;NULL;LV1.115;7
LV1.115 Switch 8;LV1.115 Bus 4;LV1.115 Bus 4_4;LS;1;NULL;LV1.115;7
LV1.115 Switch 9;LV1.115 Bus 4;LV1.115 Bus 4_5;CB;1;NULL;LV1.115;7
LV1.115 Switch 10;LV1.115 Bus 5;LV1.115 Bus 5_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 12;LV1.115 Bus 6;LV1.115 Bus 6_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 13;LV1.115 Bus 6;LV1.115 Bus 6_2;LS;1;NULL;LV1.115;7
LV1.115 Switch 14;LV1.115 Bus 7;LV1.115 Bus 7_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 15;LV1.115 Bus 7;LV1.115 Bus 7_2;LS;1;NULL;LV1.115;7
LV1.115 Switch 16;LV1.115 Bus 8;LV1.115 Bus 8_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 17;LV1.115 Bus 8;LV1.115 Bus 8_2;LS;1;NULL;LV1.115;7
LV1.115 Switch 18;LV1.115 Bus 9;LV1.115 Bus 9_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 19;LV1.115 Bus 9;LV1.115 Bus 9_2;LS;1;NULL;LV1.115;7
LV1.115 Switch 20;LV1.115 Bus 10;LV1.115 Bus 10_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 21;LV1.115 Bus 10;LV1.115 Bus 10_2;LS;1;NULL;LV1.115;7
LV1.115 Switch 22;LV1.115 Bus 11;LV1.115 Bus 11_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 23;LV1.115 Bus 11;LV1.115 Bus 11_2;LS;1;NULL;LV1.115;7
LV1.115 Switch 24;LV1.115 Bus 12;LV1.115 Bus 12_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 25;LV1.115 Bus 12;LV1.115 Bus 12_2;LS;1;NULL;LV1.115;7
LV1.115 Switch 26;LV1.115 Bus 13;LV1.115 Bus 13_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 27;LV1.115 Bus 14;LV1.115 Bus 14_1;LS;1;NULL;LV1.115;7
LV1.115 Switch 28;LV1.115 Bus 14;LV1.115 Bus 14_2;LS;1;NULL;LV1.115;7
LV1.115 Switch 30;MV1.101 Bus 41;MV1.101 Bus 41_1;CB;1;NULL;LV1.115;5
LV1.116 Switch 1;LV1.116 Bus 1;LV1.116 Bus 1_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 2;LV1.116 Bus 2;LV1.116 Bus 2_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 3;LV1.116 Bus 2;LV1.116 Bus 2_2;LS;1;NULL;LV1.116;7
LV1.116 Switch 4;LV1.116 Bus 3;LV1.116 Bus 3_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 5;LV1.116 Bus 4;LV1.116 Bus 4_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 6;LV1.116 Bus 4;LV1.116 Bus 4_2;LS;1;NULL;LV1.116;7
LV1.116 Switch 7;LV1.116 Bus 4;LV1.116 Bus 4_3;LS;1;NULL;LV1.116;7
LV1.116 Switch 8;LV1.116 Bus 4;LV1.116 Bus 4_4;LS;1;NULL;LV1.116;7
LV1.116 Switch 9;LV1.116 Bus 4;LV1.116 Bus 4_5;CB;1;NULL;LV1.116;7
LV1.116 Switch 10;LV1.116 Bus 5;LV1.116 Bus 5_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 12;LV1.116 Bus 6;LV1.116 Bus 6_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 13;LV1.116 Bus 6;LV1.116 Bus 6_2;LS;1;NULL;LV1.116;7
LV1.116 Switch 14;LV1.116 Bus 7;LV1.116 Bus 7_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 15;LV1.116 Bus 7;LV1.116 Bus 7_2;LS;1;NULL;LV1.116;7
LV1.116 Switch 16;LV1.116 Bus 8;LV1.116 Bus 8_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 17;LV1.116 Bus 8;LV1.116 Bus 8_2;LS;1;NULL;LV1.116;7
LV1.116 Switch 18;LV1.116 Bus 9;LV1.116 Bus 9_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 19;LV1.116 Bus 9;LV1.116 Bus 9_2;LS;1;NULL;LV1.116;7
LV1.116 Switch 20;LV1.116 Bus 10;LV1.116 Bus 10_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 21;LV1.116 Bus 10;LV1.116 Bus 10_2;LS;1;NULL;LV1.116;7
LV1.116 Switch 22;LV1.116 Bus 11;LV1.116 Bus 11_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 23;LV1.116 Bus 11;LV1.116 Bus 11_2;LS;1;NULL;LV1.116;7
LV1.116 Switch 24;LV1.116 Bus 12;LV1.116 Bus 12_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 25;LV1.116 Bus 12;LV1.116 Bus 12_2;LS;1;NULL;LV1.116;7
LV1.116 Switch 26;LV1.116 Bus 13;LV1.116 Bus 13_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 27;LV1.116 Bus 14;LV1.116 Bus 14_1;LS;1;NULL;LV1.116;7
LV1.116 Switch 28;LV1.116 Bus 14;LV1.116 Bus 14_2;LS;1;NULL;LV1.116;7
LV1.116 Switch 30;MV1.101 Bus 43;MV1.101 Bus 43_1;CB;1;NULL;LV1.116;5
LV1.117 Switch 1;LV1.117 Bus 1;LV1.117 Bus 1_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 2;LV1.117 Bus 2;LV1.117 Bus 2_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 3;LV1.117 Bus 2;LV1.117 Bus 2_2;LS;1;NULL;LV1.117;7
LV1.117 Switch 4;LV1.117 Bus 3;LV1.117 Bus 3_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 5;LV1.117 Bus 4;LV1.117 Bus 4_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 6;LV1.117 Bus 4;LV1.117 Bus 4_2;LS;1;NULL;LV1.117;7
LV1.117 Switch 7;LV1.117 Bus 4;LV1.117 Bus 4_3;LS;1;NULL;LV1.117;7
LV1.117 Switch 8;LV1.117 Bus 4;LV1.117 Bus 4_4;LS;1;NULL;LV1.117;7
LV1.117 Switch 9;LV1.117 Bus 4;LV1.117 Bus 4_5;CB;1;NULL;LV1.117;7
LV1.117 Switch 10;LV1.117 Bus 5;LV1.117 Bus 5_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 12;LV1.117 Bus 6;LV1.117 Bus 6_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 13;LV1.117 Bus 6;LV1.117 Bus 6_2;LS;1;NULL;LV1.117;7
LV1.117 Switch 14;LV1.117 Bus 7;LV1.117 Bus 7_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 15;LV1.117 Bus 7;LV1.117 Bus 7_2;LS;1;NULL;LV1.117;7
LV1.117 Switch 16;LV1.117 Bus 8;LV1.117 Bus 8_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 17;LV1.117 Bus 8;LV1.117 Bus 8_2;LS;1;NULL;LV1.117;7
LV1.117 Switch 18;LV1.117 Bus 9;LV1.117 Bus 9_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 19;LV1.117 Bus 9;LV1.117 Bus 9_2;LS;1;NULL;LV1.117;7
LV1.117 Switch 20;LV1.117 Bus 10;LV1.117 Bus 10_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 21;LV1.117 Bus 10;LV1.117 Bus 10_2;LS;1;NULL;LV1.117;7
LV1.117 Switch 22;LV1.117 Bus 11;LV1.117 Bus 11_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 23;LV1.117 Bus 11;LV1.117 Bus 11_2;LS;1;NULL;LV1.117;7
LV1.117 Switch 24;LV1.117 Bus 12;LV1.117 Bus 12_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 25;LV1.117 Bus 12;LV1.117 Bus 12_2;LS;1;NULL;LV1.117;7
LV1.117 Switch 26;LV1.117 Bus 13;LV1.117 Bus 13_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 27;LV1.117 Bus 14;LV1.117 Bus 14_1;LS;1;NULL;LV1.117;7
LV1.117 Switch 28;LV1.117 Bus 14;LV1.117 Bus 14_2;LS;1;NULL;LV1.117;7
LV1.117 Switch 30;MV1.101 Bus 44;MV1.101 Bus 44_1;CB;1;NULL;LV1.117;5
LV1.118 Switch 1;LV1.118 Bus 1;LV1.118 Bus 1_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 2;LV1.118 Bus 2;LV1.118 Bus 2_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 3;LV1.118 Bus 2;LV1.118 Bus 2_2;LS;1;NULL;LV1.118;7
LV1.118 Switch 4;LV1.118 Bus 3;LV1.118 Bus 3_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 5;LV1.118 Bus 4;LV1.118 Bus 4_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 6;LV1.118 Bus 4;LV1.118 Bus 4_2;LS;1;NULL;LV1.118;7
LV1.118 Switch 7;LV1.118 Bus 4;LV1.118 Bus 4_3;LS;1;NULL;LV1.118;7
LV1.118 Switch 8;LV1.118 Bus 4;LV1.118 Bus 4_4;LS;1;NULL;LV1.118;7
LV1.118 Switch 9;LV1.118 Bus 4;LV1.118 Bus 4_5;CB;1;NULL;LV1.118;7
LV1.118 Switch 10;LV1.118 Bus 5;LV1.118 Bus 5_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 12;LV1.118 Bus 6;LV1.118 Bus 6_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 13;LV1.118 Bus 6;LV1.118 Bus 6_2;LS;1;NULL;LV1.118;7
LV1.118 Switch 14;LV1.118 Bus 7;LV1.118 Bus 7_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 15;LV1.118 Bus 7;LV1.118 Bus 7_2;LS;1;NULL;LV1.118;7
LV1.118 Switch 16;LV1.118 Bus 8;LV1.118 Bus 8_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 17;LV1.118 Bus 8;LV1.118 Bus 8_2;LS;1;NULL;LV1.118;7
LV1.118 Switch 18;LV1.118 Bus 9;LV1.118 Bus 9_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 19;LV1.118 Bus 9;LV1.118 Bus 9_2;LS;1;NULL;LV1.118;7
LV1.118 Switch 20;LV1.118 Bus 10;LV1.118 Bus 10_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 21;LV1.118 Bus 10;LV1.118 Bus 10_2;LS;1;NULL;LV1.118;7
LV1.118 Switch 22;LV1.118 Bus 11;LV1.118 Bus 11_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 23;LV1.118 Bus 11;LV1.118 Bus 11_2;LS;1;NULL;LV1.118;7
LV1.118 Switch 24;LV1.118 Bus 12;LV1.118 Bus 12_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 25;LV1.118 Bus 12;LV1.118 Bus 12_2;LS;1;NULL;LV1.118;7
LV1.118 Switch 26;LV1.118 Bus 13;LV1.118 Bus 13_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 27;LV1.118 Bus 14;LV1.118 Bus 14_1;LS;1;NULL;LV1.118;7
LV1.118 Switch 28;LV1.118 Bus 14;LV1.118 Bus 14_2;LS;1;NULL;LV1.118;7
LV1.118 Switch 30;MV1.101 Bus 45;MV1.101 Bus 45_1;CB;1;NULL;LV1.118;5
LV1.119 Switch 1;LV1.119 Bus 1;LV1.119 Bus 1_1;LS;1;NULL;LV1.119;7
LV1.119 Switch 2;LV1.119 Bus 2;LV1.119 Bus 2_1;LS;1;NULL;LV1.119;7
LV1.119 Switch 3;LV1.119 Bus 2;LV1.119 Bus 2_2;LS;1;NULL;LV1.119;7
