id;x;y;subnet;voltLvl
coord_613;11.4138;53.6403;LV2.102;7
coord_614;11.4123;53.6445;LV2.102;7
coord_615;11.4098;53.6464;LV2.102;7
coord_616;11.4109;53.6479;LV2.102;7
coord_617;11.4137;53.6461;LV2.102;7
coord_618;11.4095;53.6484;LV2.102;7
coord_619;11.4122;53.6479;LV2.102;7
coord_620;11.4138;53.6399;LV2.102;7
coord_621;11.4108;53.6459;LV2.102;7
coord_622;11.4095;53.6474;LV2.102;7
coord_623;11.4108;53.6454;LV2.102;7
coord_624;11.4141;53.6366;LV2.102;7
coord_625;11.4091;53.6454;LV2.102;7
coord_626;11.4123;53.6436;LV2.102;7
coord_627;11.4138;53.6443;LV2.102;7
coord_628;11.4138;53.643;LV2.102;7
coord_629;11.4138;53.6395;LV2.102;7
coord_630;11.4138;53.6391;LV2.102;7
coord_631;11.4108;53.6444;LV2.102;7
coord_632;11.4099;53.6469;LV2.102;7
coord_633;11.4138;53.6416;LV2.102;7
coord_634;11.4108;53.6509;LV2.102;7
coord_635;11.4138;53.648;LV2.102;7
coord_636;11.4137;53.6475;LV2.102;7
coord_637;11.4123;53.6484;LV2.102;7
coord_638;11.4123;53.6459;LV2.102;7
coord_639;11.4134;53.6362;LV2.102;7
coord_640;11.4123;53.6489;LV2.102;7
coord_641;11.4138;53.6471;LV2.102;7
coord_642;11.4141;53.6379;LV2.102;7
coord_643;11.4138;53.6412;LV2.102;7
coord_644;11.4108;53.6494;LV2.102;7
coord_645;11.4123;53.6474;LV2.102;7
coord_646;11.4108;53.6489;LV2.102;7
coord_647;11.4134;53.6366;LV2.102;7
coord_648;11.4096;53.6489;LV2.102;7
coord_649;11.4109;53.6499;LV2.102;7
coord_650;11.4091;53.6428;LV2.102;7
coord_651;11.4108;53.6484;LV2.102;7
coord_652;11.4138;53.6504;LV2.102;7
coord_653;11.4096;53.6499;LV2.102;7
coord_654;11.4135;53.6359;LV2.102;7
coord_655;11.4134;53.6378;LV2.102;7
coord_656;11.4123;53.6504;LV2.102;7
coord_657;11.4122;53.6499;LV2.102;7
coord_658;11.4091;53.6424;LV2.102;7
coord_659;11.4134;53.6374;LV2.102;7
coord_660;11.4138;53.6466;LV2.102;7
coord_661;11.4138;53.6499;LV2.102;7
coord_662;11.4117;53.6515;LV2.102;7
coord_663;11.4141;53.6363;LV2.102;7
coord_664;11.4091;53.6437;LV2.102;7
coord_665;11.4142;53.6352;LV2.102;7
coord_666;11.4138;53.6494;LV2.102;7
coord_667;11.4142;53.6374;LV2.102;7
coord_668;11.4096;53.6479;LV2.102;7
coord_669;11.4098;53.6459;LV2.102;7
coord_670;11.4137;53.6408;LV2.102;7
coord_671;11.4138;53.6425;LV2.102;7
coord_672;11.4091;53.6459;LV2.102;7
coord_673;11.4137;53.6509;LV2.102;7
coord_674;11.4091;53.6469;LV2.102;7
coord_675;11.4137;53.6382;LV2.102;7
coord_676;11.4091;53.6433;LV2.102;7
coord_677;11.4123;53.6494;LV2.102;7
coord_678;11.4096;53.6494;LV2.102;7
coord_679;11.4142;53.637;LV2.102;7
coord_680;11.4138;53.6386;LV2.102;7
coord_681;11.4123;53.6469;LV2.102;7
coord_682;11.4138;53.6434;LV2.102;7
coord_683;11.4142;53.6359;LV2.102;7
coord_684;11.4091;53.645;LV2.102;7
coord_685;11.4134;53.637;LV2.102;7
coord_686;11.4091;53.6442;LV2.102;7
coord_687;11.4108;53.6504;LV2.102;7
coord_688;11.4123;53.6449;LV2.102;7
coord_689;11.4095;53.6504;LV2.102;7
coord_690;11.4123;53.6509;LV2.102;7
coord_691;11.4123;53.644;LV2.102;7
coord_692;11.4138;53.649;LV2.102;7
coord_693;11.4123;53.6455;LV2.102;7
coord_694;11.4108;53.6464;LV2.102;7
coord_695;11.4123;53.6464;LV2.102;7
coord_696;11.4125;53.6442;LV2.103;7
coord_697;11.4128;53.6359;LV2.103;7
coord_698;11.4095;53.6453;LV2.103;7
coord_699;11.4124;53.6451;LV2.103;7
coord_700;11.4094;53.6478;LV2.103;7
coord_701;11.4124;53.646;LV2.103;7
coord_702;11.4124;53.6488;LV2.103;7
coord_703;11.4094;53.6473;LV2.103;7
coord_704;11.4077;53.645;LV2.103;7
coord_705;11.4077;53.6467;LV2.103;7
coord_706;11.4124;53.6425;LV2.103;7
coord_707;11.4124;53.6456;LV2.103;7
coord_708;11.4082;53.6513;LV2.103;7
coord_709;11.4124;53.6407;LV2.103;7
coord_710;11.4109;53.6448;LV2.103;7
coord_711;11.4084;53.6468;LV2.103;7
coord_712;11.4095;53.6483;LV2.103;7
coord_713;11.4124;53.6465;LV2.103;7
coord_714;11.4082;53.6488;LV2.103;7
coord_715;11.4109;53.6483;LV2.103;7
coord_716;11.4124;53.6403;LV2.103;7
coord_717;11.4094;53.6463;LV2.103;7
coord_718;11.4081;53.6477;LV2.103;7
coord_719;11.4094;53.6458;LV2.103;7
coord_720;11.4128;53.637;LV2.103;7
coord_721;11.4077;53.6458;LV2.103;7
coord_722;11.4109;53.644;LV2.103;7
coord_723;11.4124;53.6447;LV2.103;7
coord_724;11.4124;53.6433;LV2.103;7
coord_725;11.4124;53.6399;LV2.103;7
coord_726;11.4124;53.6394;LV2.103;7
coord_727;11.4095;53.6448;LV2.103;7
coord_728;11.4085;53.6472;LV2.103;7
coord_729;11.4124;53.642;LV2.103;7
coord_730;11.4095;53.6513;LV2.103;7
coord_731;11.4124;53.6484;LV2.103;7
coord_732;11.4124;53.6479;LV2.103;7
coord_733;11.411;53.6488;LV2.103;7
coord_734;11.4109;53.6463;LV2.103;7
coord_735;11.412;53.6366;LV2.103;7
coord_736;11.4109;53.6493;LV2.103;7
coord_737;11.4125;53.6474;LV2.103;7
coord_738;11.4128;53.6382;LV2.103;7
coord_739;11.4124;53.6416;LV2.103;7
coord_740;11.4094;53.6498;LV2.103;7
coord_741;11.4109;53.6478;LV2.103;7
coord_742;11.4095;53.6493;LV2.103;7
coord_743;11.412;53.637;LV2.103;7
coord_744;11.4082;53.6493;LV2.103;7
coord_745;11.4096;53.6503;LV2.103;7
coord_746;11.4077;53.6432;LV2.103;7
coord_747;11.4095;53.6488;LV2.103;7
coord_748;11.4124;53.6508;LV2.103;7
coord_749;11.4082;53.6503;LV2.103;7
coord_750;11.4121;53.6362;LV2.103;7
coord_751;11.4121;53.6382;LV2.103;7
coord_752;11.4109;53.6508;LV2.103;7
coord_753;11.4109;53.6503;LV2.103;7
coord_754;11.4077;53.6428;LV2.103;7
coord_755;11.412;53.6378;LV2.103;7
coord_756;11.4124;53.647;LV2.103;7
coord_757;11.4124;53.6503;LV2.103;7
coord_758;11.4103;53.6519;LV2.103;7
coord_759;11.4128;53.6366;LV2.103;7
coord_760;11.4077;53.6441;LV2.103;7
coord_761;11.4128;53.6355;LV2.103;7
coord_762;11.4124;53.6498;LV2.103;7
coord_763;11.4128;53.6378;LV2.103;7
coord_764;11.4082;53.6483;LV2.103;7
coord_765;11.4085;53.6462;LV2.103;7
coord_766;11.4124;53.6411;LV2.103;7
coord_767;11.4124;53.6429;LV2.103;7
coord_768;11.4077;53.6463;LV2.103;7
coord_769;11.4124;53.6513;LV2.103;7
coord_770;11.4077;53.6473;LV2.103;7
coord_771;11.4124;53.6386;LV2.103;7
coord_772;11.4077;53.6436;LV2.103;7
coord_773;11.4109;53.6498;LV2.103;7
coord_774;11.4082;53.6498;LV2.103;7
coord_775;11.4128;53.6374;LV2.103;7
coord_776;11.4124;53.639;LV2.103;7
coord_777;11.4109;53.6473;LV2.103;7
coord_778;11.4125;53.6438;LV2.103;7
coord_779;11.4128;53.6362;LV2.103;7
coord_780;11.4077;53.6454;LV2.103;7
coord_781;11.412;53.6374;LV2.103;7
coord_782;11.4077;53.6445;LV2.103;7
coord_783;11.4094;53.6508;LV2.103;7
coord_784;11.4109;53.6453;LV2.103;7
coord_785;11.4082;53.6508;LV2.103;7
coord_786;11.4109;53.6513;LV2.103;7
coord_787;11.4109;53.6444;LV2.103;7
coord_788;11.4124;53.6493;LV2.103;7
coord_789;11.4109;53.6458;LV2.103;7
coord_790;11.4094;53.6468;LV2.103;7
coord_791;11.4109;53.6468;LV2.103;7
coord_792;11.4121;53.6442;LV2.104;7
coord_793;11.4124;53.6359;LV2.104;7
coord_794;11.4091;53.6453;LV2.104;7
coord_795;11.412;53.6451;LV2.104;7
coord_796;11.409;53.6478;LV2.104;7
coord_797;11.412;53.646;LV2.104;7
coord_798;11.412;53.6489;LV2.104;7
coord_799;11.409;53.6473;LV2.104;7
coord_800;11.4073;53.645;LV2.104;7
coord_801;11.4073;53.6468;LV2.104;7
coord_802;11.412;53.6425;LV2.104;7
coord_803;11.412;53.6456;LV2.104;7
coord_804;11.4078;53.6513;LV2.104;7
coord_805;11.412;53.6407;LV2.104;7
coord_806;11.4105;53.6448;LV2.104;7
coord_807;11.408;53.6468;LV2.104;7
coord_808;11.4091;53.6483;LV2.104;7
coord_809;11.412;53.6465;LV2.104;7
coord_810;11.4078;53.6488;LV2.104;7
coord_811;11.4105;53.6483;LV2.104;7
coord_812;11.412;53.6403;LV2.104;7
coord_813;11.409;53.6463;LV2.104;7
coord_814;11.4077;53.6478;LV2.104;7
coord_815;11.409;53.6458;LV2.104;7
coord_816;11.4124;53.637;LV2.104;7
coord_817;11.4073;53.6458;LV2.104;7
coord_818;11.4105;53.644;LV2.104;7
coord_819;11.412;53.6447;LV2.104;7
coord_820;11.412;53.6434;LV2.104;7
coord_821;11.412;53.6399;LV2.104;7
coord_822;11.412;53.6395;LV2.104;7
coord_823;11.4091;53.6448;LV2.104;7
coord_824;11.4081;53.6473;LV2.104;7
coord_825;11.412;53.642;LV2.104;7
coord_826;11.409;53.6513;LV2.104;7
coord_827;11.412;53.6484;LV2.104;7
coord_828;11.412;53.6479;LV2.104;7
coord_829;11.4105;53.6488;LV2.104;7
coord_830;11.4105;53.6463;LV2.104;7
coord_831;11.4116;53.6366;LV2.104;7
coord_832;11.4105;53.6493;LV2.104;7
coord_833;11.412;53.6475;LV2.104;7
coord_834;11.4123;53.6382;LV2.104;7
coord_835;11.412;53.6416;LV2.104;7
coord_836;11.409;53.6498;LV2.104;7
coord_837;11.4105;53.6478;LV2.104;7
coord_838;11.409;53.6493;LV2.104;7
coord_839;11.4116;53.637;LV2.104;7
coord_840;11.4078;53.6493;LV2.104;7
coord_841;11.4091;53.6503;LV2.104;7
coord_842;11.4073;53.6432;LV2.104;7
coord_843;11.409;53.6488;LV2.104;7
coord_844;11.412;53.6508;LV2.104;7
coord_845;11.4078;53.6503;LV2.104;7
coord_846;11.4117;53.6362;LV2.104;7
coord_847;11.4117;53.6382;LV2.104;7
coord_848;11.4105;53.6508;LV2.104;7
coord_849;11.4105;53.6503;LV2.104;7
coord_850;11.4073;53.6428;LV2.104;7
coord_851;11.4116;53.6378;LV2.104;7
coord_852;11.412;53.647;LV2.104;7
coord_853;11.412;53.6503;LV2.104;7
coord_854;11.4099;53.6519;LV2.104;7
coord_855;11.4124;53.6366;LV2.104;7
coord_856;11.4073;53.6441;LV2.104;7
coord_857;11.4124;53.6356;LV2.104;7
coord_858;11.412;53.6498;LV2.104;7
coord_859;11.4124;53.6378;LV2.104;7
coord_860;11.4078;53.6483;LV2.104;7
coord_861;11.4081;53.6463;LV2.104;7
coord_862;11.412;53.6412;LV2.104;7
coord_863;11.412;53.6429;LV2.104;7
coord_864;11.4073;53.6463;LV2.104;7
coord_865;11.412;53.6513;LV2.104;7
coord_866;11.4073;53.6473;LV2.104;7
coord_867;11.412;53.6386;LV2.104;7
coord_868;11.4073;53.6437;LV2.104;7
coord_869;11.4105;53.6498;LV2.104;7
coord_870;11.4078;53.6498;LV2.104;7
coord_871;11.4124;53.6374;LV2.104;7
coord_872;11.412;53.639;LV2.104;7
coord_873;11.4105;53.6473;LV2.104;7
coord_874;11.4121;53.6438;LV2.104;7
coord_875;11.4124;53.6363;LV2.104;7
coord_876;11.4073;53.6454;LV2.104;7
coord_877;11.4116;53.6374;LV2.104;7
coord_878;11.4073;53.6446;LV2.104;7
coord_879;11.409;53.6508;LV2.104;7
coord_880;11.4105;53.6453;LV2.104;7
coord_881;11.4077;53.6508;LV2.104;7
coord_882;11.4105;53.6513;LV2.104;7
coord_883;11.4105;53.6444;LV2.104;7
coord_884;11.412;53.6494;LV2.104;7
coord_885;11.4105;53.6458;LV2.104;7
coord_886;11.409;53.6468;LV2.104;7
coord_887;11.4105;53.6468;LV2.104;7
coord_888;11.4147;53.6445;LV2.105;7
coord_889;11.4149;53.6362;LV2.105;7
coord_890;11.4116;53.6456;LV2.105;7
coord_891;11.4146;53.6454;LV2.105;7
coord_892;11.4116;53.6481;LV2.105;7
coord_893;11.4146;53.6464;LV2.105;7
coord_894;11.4146;53.6492;LV2.105;7
coord_895;11.4116;53.6476;LV2.105;7
coord_896;11.4099;53.6453;LV2.105;7
coord_897;11.4099;53.6471;LV2.105;7
coord_898;11.4145;53.6428;LV2.105;7
coord_899;11.4146;53.6459;LV2.105;7
coord_900;11.4104;53.6516;LV2.105;7
coord_901;11.4146;53.641;LV2.105;7
coord_902;11.4131;53.6452;LV2.105;7
coord_903;11.4106;53.6471;LV2.105;7
coord_904;11.4117;53.6486;LV2.105;7
coord_905;11.4146;53.6468;LV2.105;7
coord_906;11.4103;53.6491;LV2.105;7
coord_907;11.4131;53.6486;LV2.105;7
coord_908;11.4146;53.6406;LV2.105;7
coord_909;11.4116;53.6466;LV2.105;7
coord_910;11.4103;53.6481;LV2.105;7
coord_911;11.4116;53.6461;LV2.105;7
coord_912;11.4149;53.6373;LV2.105;7
coord_913;11.4099;53.6461;LV2.105;7
coord_914;11.4131;53.6443;LV2.105;7
coord_915;11.4146;53.645;LV2.105;7
coord_916;11.4146;53.6437;LV2.105;7
coord_917;11.4146;53.6402;LV2.105;7
coord_918;11.4146;53.6398;LV2.105;7
coord_919;11.4116;53.6451;LV2.105;7
coord_920;11.4107;53.6476;LV2.105;7
coord_921;11.4146;53.6424;LV2.105;7
coord_922;11.4116;53.6516;LV2.105;7
coord_923;11.4146;53.6487;LV2.105;7
coord_924;11.4146;53.6482;LV2.105;7
coord_925;11.4131;53.6491;LV2.105;7
coord_926;11.4131;53.6466;LV2.105;7
coord_927;11.4142;53.637;LV2.105;7
coord_928;11.4131;53.6496;LV2.105;7
coord_929;11.4146;53.6478;LV2.105;7
coord_930;11.4149;53.6386;LV2.105;7
coord_931;11.4146;53.6419;LV2.105;7
coord_932;11.4116;53.6501;LV2.105;7
coord_933;11.4131;53.6481;LV2.105;7
coord_934;11.4116;53.6496;LV2.105;7
coord_935;11.4142;53.6373;LV2.105;7
coord_936;11.4104;53.6496;LV2.105;7
coord_937;11.4117;53.6506;LV2.105;7
coord_938;11.4099;53.6435;LV2.105;7
coord_939;11.4116;53.6491;LV2.105;7
coord_940;11.4146;53.6512;LV2.105;7
coord_941;11.4104;53.6506;LV2.105;7
coord_942;11.4143;53.6366;LV2.105;7
coord_943;11.4142;53.6385;LV2.105;7
coord_944;11.4131;53.6511;LV2.105;7
coord_945;11.4131;53.6506;LV2.105;7
coord_946;11.4099;53.6431;LV2.105;7
coord_947;11.4142;53.6381;LV2.105;7
coord_948;11.4146;53.6473;LV2.105;7
coord_949;11.4146;53.6506;LV2.105;7
coord_950;11.4125;53.6522;LV2.105;7
coord_951;11.4149;53.637;LV2.105;7
coord_952;11.4099;53.6444;LV2.105;7
coord_953;11.415;53.6359;LV2.105;7
coord_954;11.4146;53.6502;LV2.105;7
coord_955;11.415;53.6381;LV2.105;7
coord_956;11.4104;53.6486;LV2.105;7
coord_957;11.4107;53.6466;LV2.105;7
coord_958;11.4146;53.6415;LV2.105;7
coord_959;11.4146;53.6432;LV2.105;7
coord_960;11.4099;53.6466;LV2.105;7
coord_961;11.4146;53.6517;LV2.105;7
coord_962;11.4099;53.6476;LV2.105;7
coord_963;11.4145;53.639;LV2.105;7
coord_964;11.4099;53.644;LV2.105;7
coord_965;11.4131;53.6501;LV2.105;7
coord_966;11.4104;53.6501;LV2.105;7
coord_967;11.415;53.6377;LV2.105;7
coord_968;11.4146;53.6393;LV2.105;7
coord_969;11.4131;53.6476;LV2.105;7
coord_970;11.4146;53.6441;LV2.105;7
coord_971;11.415;53.6366;LV2.105;7
coord_972;11.4099;53.6457;LV2.105;7
coord_973;11.4142;53.6377;LV2.105;7
coord_974;11.4099;53.6449;LV2.105;7
coord_975;11.4116;53.6511;LV2.105;7
coord_976;11.4131;53.6456;LV2.105;7
coord_977;11.4103;53.6511;LV2.105;7
coord_978;11.4131;53.6516;LV2.105;7
coord_979;11.4131;53.6447;LV2.105;7
coord_980;11.4146;53.6497;LV2.105;7
coord_981;11.4131;53.6462;LV2.105;7
coord_982;11.4116;53.6471;LV2.105;7
coord_983;11.4131;53.6471;LV2.105;7
coord_984;11.4108;53.6326;LV2.106;7
coord_985;11.4111;53.6243;LV2.106;7
coord_986;11.4078;53.6337;LV2.106;7
coord_987;11.4108;53.6335;LV2.106;7
coord_988;11.4078;53.6361;LV2.106;7
coord_989;11.4107;53.6344;LV2.106;7
coord_990;11.4107;53.6372;LV2.106;7
coord_991;11.4078;53.6357;LV2.106;7
coord_992;11.406;53.6333;LV2.106;7
coord_993;11.406;53.6351;LV2.106;7
coord_994;11.4107;53.6308;LV2.106;7
coord_995;11.4108;53.6339;LV2.106;7
coord_996;11.4065;53.6396;LV2.106;7
coord_997;11.4108;53.6291;LV2.106;7
coord_998;11.4092;53.6332;LV2.106;7
coord_999;11.4068;53.6351;LV2.106;7
coord_1000;11.4078;53.6366;LV2.106;7
coord_1001;11.4107;53.6349;LV2.106;7
coord_1002;11.4065;53.6371;LV2.106;7
coord_1003;11.4092;53.6367;LV2.106;7
coord_1004;11.4107;53.6287;LV2.106;7
coord_1005;11.4078;53.6346;LV2.106;7
coord_1006;11.4064;53.6361;LV2.106;7
coord_1007;11.4078;53.6341;LV2.106;7
coord_1008;11.4111;53.6254;LV2.106;7
coord_1009;11.406;53.6342;LV2.106;7
coord_1010;11.4093;53.6323;LV2.106;7
coord_1011;11.4107;53.633;LV2.106;7
coord_1012;11.4107;53.6317;LV2.106;7
coord_1013;11.4108;53.6282;LV2.106;7
coord_1014;11.4108;53.6278;LV2.106;7
coord_1015;11.4078;53.6332;LV2.106;7
coord_1016;11.4069;53.6356;LV2.106;7
coord_1017;11.4108;53.6304;LV2.106;7
coord_1018;11.4078;53.6397;LV2.106;7
coord_1019;11.4108;53.6367;LV2.106;7
coord_1020;11.4107;53.6362;LV2.106;7
coord_1021;11.4093;53.6372;LV2.106;7
coord_1022;11.4093;53.6347;LV2.106;7
coord_1023;11.4104;53.625;LV2.106;7
coord_1024;11.4093;53.6377;LV2.106;7
coord_1025;11.4108;53.6358;LV2.106;7
coord_1026;11.4111;53.6266;LV2.106;7
coord_1027;11.4108;53.63;LV2.106;7
coord_1028;11.4078;53.6381;LV2.106;7
coord_1029;11.4092;53.6362;LV2.106;7
coord_1030;11.4078;53.6377;LV2.106;7
coord_1031;11.4104;53.6254;LV2.106;7
coord_1032;11.4066;53.6376;LV2.106;7
coord_1033;11.4079;53.6386;LV2.106;7
coord_1034;11.4061;53.6316;LV2.106;7
coord_1035;11.4078;53.6371;LV2.106;7
coord_1036;11.4107;53.6392;LV2.106;7
coord_1037;11.4066;53.6387;LV2.106;7
coord_1038;11.4104;53.6246;LV2.106;7
coord_1039;11.4104;53.6266;LV2.106;7
coord_1040;11.4092;53.6392;LV2.106;7
coord_1041;11.4092;53.6386;LV2.106;7
coord_1042;11.406;53.6311;LV2.106;7
coord_1043;11.4104;53.6262;LV2.106;7
coord_1044;11.4107;53.6353;LV2.106;7
coord_1045;11.4108;53.6387;LV2.106;7
coord_1046;11.4086;53.6402;LV2.106;7
coord_1047;11.4111;53.625;LV2.106;7
coord_1048;11.4061;53.6325;LV2.106;7
coord_1049;11.4111;53.6239;LV2.106;7
coord_1050;11.4108;53.6382;LV2.106;7
coord_1051;11.4111;53.6262;LV2.106;7
coord_1052;11.4066;53.6366;LV2.106;7
coord_1053;11.4068;53.6346;LV2.106;7
coord_1054;11.4107;53.6295;LV2.106;7
coord_1055;11.4108;53.6313;LV2.106;7
coord_1056;11.406;53.6347;LV2.106;7
coord_1057;11.4107;53.6397;LV2.106;7
coord_1058;11.4061;53.6356;LV2.106;7
coord_1059;11.4107;53.627;LV2.106;7
coord_1060;11.406;53.632;LV2.106;7
coord_1061;11.4093;53.6382;LV2.106;7
coord_1062;11.4065;53.6381;LV2.106;7
coord_1063;11.4112;53.6257;LV2.106;7
coord_1064;11.4108;53.6274;LV2.106;7
coord_1065;11.4093;53.6357;LV2.106;7
coord_1066;11.4108;53.6322;LV2.106;7
coord_1067;11.4112;53.6246;LV2.106;7
coord_1068;11.406;53.6338;LV2.106;7
coord_1069;11.4104;53.6258;LV2.106;7
coord_1070;11.406;53.6329;LV2.106;7
coord_1071;11.4078;53.6392;LV2.106;7
coord_1072;11.4093;53.6337;LV2.106;7
coord_1073;11.4065;53.6392;LV2.106;7
coord_1074;11.4092;53.6397;LV2.106;7
coord_1075;11.4093;53.6328;LV2.106;7
coord_1076;11.4107;53.6377;LV2.106;7
coord_1077;11.4093;53.6342;LV2.106;7
coord_1078;11.4078;53.6351;LV2.106;7
coord_1079;11.4092;53.6352;LV2.106;7
coord_1080;11.41;53.632;LV2.107;7
coord_1081;11.4103;53.6237;LV2.107;7
coord_1082;11.407;53.6331;LV2.107;7
coord_1083;11.4099;53.6329;LV2.107;7
coord_1084;11.407;53.6356;LV2.107;7
coord_1085;11.4099;53.6338;LV2.107;7
coord_1086;11.4099;53.6367;LV2.107;7
coord_1087;11.407;53.6351;LV2.107;7
coord_1088;11.4052;53.6328;LV2.107;7
coord_1089;11.4052;53.6346;LV2.107;7
coord_1090;11.4099;53.6303;LV2.107;7
coord_1091;11.41;53.6334;LV2.107;7
coord_1092;11.4057;53.6391;LV2.107;7
coord_1093;11.41;53.6285;LV2.107;7
coord_1094;11.4084;53.6327;LV2.107;7
coord_1095;11.406;53.6346;LV2.107;7
coord_1096;11.407;53.6361;LV2.107;7
coord_1097;11.4099;53.6343;LV2.107;7
coord_1098;11.4057;53.6366;LV2.107;7
coord_1099;11.4084;53.6361;LV2.107;7
coord_1100;11.4099;53.6281;LV2.107;7
coord_1101;11.407;53.6341;LV2.107;7
coord_1102;11.4056;53.6356;LV2.107;7
coord_1103;11.407;53.6336;LV2.107;7
coord_1104;11.4103;53.6248;LV2.107;7
coord_1105;11.4052;53.6336;LV2.107;7
coord_1106;11.4085;53.6318;LV2.107;7
coord_1107;11.4099;53.6325;LV2.107;7
coord_1108;11.4099;53.6312;LV2.107;7
coord_1109;11.4099;53.6277;LV2.107;7
coord_1110;11.4099;53.6273;LV2.107;7
coord_1111;11.407;53.6326;LV2.107;7
coord_1112;11.4061;53.6351;LV2.107;7
coord_1113;11.41;53.6298;LV2.107;7
coord_1114;11.407;53.6391;LV2.107;7
coord_1115;11.4099;53.6362;LV2.107;7
coord_1116;11.4099;53.6357;LV2.107;7
coord_1117;11.4085;53.6366;LV2.107;7
coord_1118;11.4084;53.6341;LV2.107;7
coord_1119;11.4096;53.6244;LV2.107;7
coord_1120;11.4084;53.6371;LV2.107;7
coord_1121;11.41;53.6353;LV2.107;7
coord_1122;11.4103;53.6261;LV2.107;7
coord_1123;11.4099;53.6294;LV2.107;7
coord_1124;11.407;53.6376;LV2.107;7
coord_1125;11.4084;53.6356;LV2.107;7
coord_1126;11.407;53.6371;LV2.107;7
coord_1127;11.4096;53.6248;LV2.107;7
coord_1128;11.4058;53.6371;LV2.107;7
coord_1129;11.4071;53.6381;LV2.107;7
coord_1130;11.4053;53.631;LV2.107;7
coord_1131;11.407;53.6366;LV2.107;7
coord_1132;11.4099;53.6386;LV2.107;7
coord_1133;11.4058;53.6381;LV2.107;7
coord_1134;11.4096;53.6241;LV2.107;7
coord_1135;11.4096;53.626;LV2.107;7
coord_1136;11.4084;53.6386;LV2.107;7
coord_1137;11.4084;53.6381;LV2.107;7
coord_1138;11.4052;53.6306;LV2.107;7
coord_1139;11.4095;53.6256;LV2.107;7
coord_1140;11.4099;53.6348;LV2.107;7
coord_1141;11.4099;53.6381;LV2.107;7
coord_1142;11.4078;53.6397;LV2.107;7
coord_1143;11.4103;53.6245;LV2.107;7
coord_1144;11.4053;53.6319;LV2.107;7
coord_1145;11.4103;53.6234;LV2.107;7
coord_1146;11.4099;53.6376;LV2.107;7
coord_1147;11.4103;53.6256;LV2.107;7
coord_1148;11.4058;53.6361;LV2.107;7
coord_1149;11.406;53.6341;LV2.107;7
coord_1150;11.4099;53.629;LV2.107;7
coord_1151;11.4099;53.6307;LV2.107;7
coord_1152;11.4052;53.6341;LV2.107;7
coord_1153;11.4099;53.6391;LV2.107;7
coord_1154;11.4053;53.6351;LV2.107;7
coord_1155;11.4099;53.6264;LV2.107;7
coord_1156;11.4052;53.6315;LV2.107;7
coord_1157;11.4084;53.6376;LV2.107;7
coord_1158;11.4057;53.6376;LV2.107;7
coord_1159;11.4104;53.6252;LV2.107;7
coord_1160;11.4099;53.6268;LV2.107;7
coord_1161;11.4084;53.6351;LV2.107;7
coord_1162;11.41;53.6316;LV2.107;7
coord_1163;11.4104;53.6241;LV2.107;7
coord_1164;11.4052;53.6332;LV2.107;7
coord_1165;11.4096;53.6252;LV2.107;7
coord_1166;11.4052;53.6324;LV2.107;7
coord_1167;11.407;53.6386;LV2.107;7
coord_1168;11.4084;53.6331;LV2.107;7
coord_1169;11.4057;53.6386;LV2.107;7
coord_1170;11.4084;53.6391;LV2.107;7
coord_1171;11.4084;53.6322;LV2.107;7
coord_1172;11.4099;53.6372;LV2.107;7
coord_1173;11.4084;53.6336;LV2.107;7
coord_1174;11.407;53.6346;LV2.107;7
coord_1175;11.4084;53.6346;LV2.107;7
coord_1176;11.3995;53.622;LV2.108;7
coord_1177;11.3997;53.6137;LV2.108;7
coord_1178;11.3965;53.6231;LV2.108;7
coord_1179;11.3994;53.6229;LV2.108;7
coord_1180;11.3964;53.6256;LV2.108;7
coord_1181;11.3994;53.6238;LV2.108;7
coord_1182;11.3994;53.6267;LV2.108;7
coord_1183;11.3964;53.6251;LV2.108;7
coord_1184;11.3947;53.6228;LV2.108;7
coord_1185;11.3947;53.6246;LV2.108;7
coord_1186;11.3993;53.6203;LV2.108;7
coord_1187;11.3994;53.6234;LV2.108;7
coord_1188;11.3952;53.6291;LV2.108;7
coord_1189;11.3994;53.6185;LV2.108;7
coord_1190;11.3979;53.6226;LV2.108;7
coord_1191;11.3954;53.6246;LV2.108;7
coord_1192;11.3965;53.6261;LV2.108;7
coord_1193;11.3994;53.6243;LV2.108;7
coord_1194;11.3951;53.6266;LV2.108;7
coord_1195;11.3979;53.6261;LV2.108;7
coord_1196;11.3994;53.6181;LV2.108;7
coord_1197;11.3964;53.6241;LV2.108;7
coord_1198;11.3951;53.6256;LV2.108;7
coord_1199;11.3964;53.6236;LV2.108;7
coord_1200;11.3997;53.6148;LV2.108;7
coord_1201;11.3947;53.6236;LV2.108;7
coord_1202;11.3979;53.6218;LV2.108;7
coord_1203;11.3994;53.6225;LV2.108;7
coord_1204;11.3994;53.6212;LV2.108;7
coord_1205;11.3994;53.6177;LV2.108;7
coord_1206;11.3994;53.6173;LV2.108;7
coord_1207;11.3965;53.6226;LV2.108;7
coord_1208;11.3955;53.6251;LV2.108;7
coord_1209;11.3994;53.6198;LV2.108;7
coord_1210;11.3964;53.6291;LV2.108;7
coord_1211;11.3994;53.6262;LV2.108;7
coord_1212;11.3994;53.6257;LV2.108;7
coord_1213;11.3979;53.6266;LV2.108;7
coord_1214;11.3979;53.6241;LV2.108;7
coord_1215;11.399;53.6144;LV2.108;7
